Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C0391,Dan,2021-02-21,18:35:00,Streaming,Y,Y,128,2
C0392,Dan,2021-01-02,10:49:00,Technical Support,N,N,,
C0393,Martha,2021-02-21,13:40:00,Contract related,N,N,,
C0394,Stewart,2021-03-17,12:52:00,Technical Support,Y,N,60,5
C0395,Sarah,2021-01-12,19:53:00,Admin Support,Y,Y,128,2
C0396,Stewart,2021-03-05,09:43:00,Technical Support,Y,Y,57,3
C0397,Stewart,2021-01-05,15:39:00,Streaming,Y,Y,115,5
C0398,Jim,2021-01-12,12:08:00,Admin Support,Y,Y,144,3
C0399,Greg,2021-02-15,14:50:00,Technical Support,Y,N,138,4
C0400,Stewart,2021-01-04,13:14:00,Contract related,Y,N,81,2
C0401,Martha,2021-02-15,17:14:00,Technical Support,N,N,,
C0402,Jim,2021-03-26,12:34:00,Technical Support,N,N,,
C0403,Joe,2021-03-15,18:51:00,Payment related,Y,N,54,3
C0404,Diane,2021-03-17,09:44:00,Admin Support,Y,Y,46,4
C0405,Stewart,2021-03-11,13:31:00,Streaming,Y,Y,164,3
C0406,Joe,2021-02-12,19:12:00,Streaming,Y,Y,55,5
C0407,Martha,2021-01-03,11:45:00,Contract related,N,N,,
C0408,Greg,2021-02-16,20:23:00,Payment related,Y,Y,160,2
C0409,Stewart,2021-01-18,20:46:00,Payment related,N,N,,
C0410,Dan,2021-01-23,16:35:00,Admin Support,Y,N,101,3
C0411,Jim,2021-02-09,16:18:00,Technical Support,Y,Y,156,4
C0412,Diane,2021-03-19,13:51:00,Contract related,N,N,,
C0413,Dan,2021-01-14,19:09:00,Streaming,Y,Y,98,5
C0414,Martha,2021-03-27,16:56:00,Payment related,Y,Y,63,3
C0415,Sarah,2021-02-02,17:46:00,Admin Support,Y,Y,117,5
C0416,Diane,2021-02-18,13:24:00,Technical Support,Y,Y,157,4
C0417,Martha,2021-02-27,10:54:00,Payment related,Y,Y,76,5
C0418,Stewart,2021-01-22,18:10:00,Streaming,Y,Y,33,4
C0419,Diane,2021-02-25,19:10:00,Technical Support,Y,Y,23,2
C0420,Greg,2021-02-22,16:46:00,Payment related,N,N,,
C0421,Joe,2021-02-08,12:03:00,Streaming,Y,Y,135,3
C0422,Diane,2021-02-24,10:52:00,Technical Support,Y,Y,61,2
C0423,Greg,2021-03-23,13:05:00,Streaming,Y,Y,111,4
C0424,Greg,2021-03-24,15:11:00,Admin Support,Y,Y,57,4
C0425,Joe,2021-03-01,12:53:00,Contract related,Y,Y,180,2
C0426,Sarah,2021-02-22,20:37:00,Contract related,Y,Y,109,5
C0427,Jim,2021-03-29,18:30:00,Contract related,Y,Y,86,2
C0428,Stewart,2021-03-15,19:51:00,Technical Support,Y,N,47,2
C0429,Sarah,2021-01-22,20:51:00,Technical Support,Y,Y,30,5
C0430,Sarah,2021-03-22,11:38:00,Contract related,Y,N,27,2
C0431,Sarah,2021-02-11,18:33:00,Streaming,Y,N,169,4
C0432,Martha,2021-02-23,11:36:00,Payment related,Y,N,35,5
C0433,Stewart,2021-03-10,18:56:00,Streaming,Y,Y,134,4
C0434,Joe,2021-01-23,12:09:00,Technical Support,Y,Y,112,1
C0435,Greg,2021-01-07,17:58:00,Payment related,Y,Y,96,5
C0436,Stewart,2021-02-05,18:54:00,Payment related,Y,Y,68,3
C0437,Sarah,2021-02-04,16:38:00,Admin Support,Y,Y,64,5
C0438,Sarah,2021-03-08,18:52:00,Technical Support,Y,N,26,4
C0439,Diane,2021-03-09,18:01:00,Streaming,Y,N,61,5
C0440,Martha,2021-02-28,10:23:00,Streaming,Y,Y,128,4
C0441,Joe,2021-01-31,13:38:00,Payment related,Y,N,131,4
C0442,Jim,2021-01-21,18:16:00,Technical Support,Y,Y,82,1
C0443,Diane,2021-03-15,17:13:00,Technical Support,N,N,,
C0444,Dan,2021-02-04,16:32:00,Technical Support,Y,N,12,4
C0445,Greg,2021-03-18,17:14:00,Admin Support,Y,N,88,5
C0446,Sarah,2021-02-18,18:29:00,Contract related,Y,Y,143,5
C0447,Joe,2021-01-14,09:42:00,Contract related,N,N,,
C0448,Greg,2021-03-24,15:18:00,Payment related,Y,Y,26,4
C0449,Greg,2021-02-05,12:45:00,Technical Support,N,N,,
C0450,Sarah,2021-01-20,14:15:00,Payment related,N,N,,
C0451,Sarah,2021-03-29,11:01:00,Admin Support,Y,N,76,5
C0452,Joe,2021-01-05,15:36:00,Technical Support,N,N,,
C0453,Dan,2021-03-29,15:50:00,Contract related,Y,N,101,4
C0454,Dan,2021-01-24,13:30:00,Payment related,Y,Y,153,5
C0455,Joe,2021-03-25,10:22:00,Payment related,Y,N,117,5
C0456,Stewart,2021-02-03,15:29:00,Streaming,N,N,,
C0457,Sarah,2021-03-23,15:39:00,Contract related,Y,N,138,2
C0458,Dan,2021-02-08,14:55:00,Technical Support,N,N,,
C0459,Stewart,2021-02-13,13:36:00,Technical Support,N,N,,
C0460,Joe,2021-02-10,18:11:00,Streaming,Y,Y,171,5
C0461,Martha,2021-01-01,14:13:00,Technical Support,Y,Y,50,4
C0462,Diane,2021-03-20,14:27:00,Payment related,Y,N,108,1
C0463,Diane,2021-01-02,19:48:00,Streaming,N,N,,
C0464,Martha,2021-03-28,09:46:00,Admin Support,Y,Y,98,4
C0465,Joe,2021-03-06,15:10:00,Admin Support,Y,Y,84,4
C0466,Stewart,2021-03-29,20:21:00,Payment related,N,N,,
C0467,Sarah,2021-01-25,11:58:00,Streaming,N,N,,
C0468,Joe,2021-01-30,12:08:00,Streaming,Y,Y,139,3
C0469,Martha,2021-02-18,18:16:00,Streaming,Y,Y,162,5
C0470,Dan,2021-01-07,16:26:00,Technical Support,Y,Y,74,4
C0471,Dan,2021-03-30,16:00:00,Admin Support,Y,Y,179,4
C0472,Diane,2021-01-14,14:39:00,Payment related,Y,Y,37,4
C0473,Diane,2021-03-08,20:22:00,Admin Support,Y,Y,20,4
C0474,Dan,2021-02-12,12:00:00,Streaming,Y,N,156,4
C0475,Greg,2021-03-07,10:46:00,Payment related,Y,Y,69,4
C0476,Joe,2021-03-01,10:52:00,Admin Support,Y,Y,84,4
C0477,Jim,2021-01-15,10:48:00,Technical Support,N,N,,
C0478,Martha,2021-03-26,16:21:00,Payment related,Y,Y,169,3
C0479,Stewart,2021-02-13,12:25:00,Admin Support,Y,Y,108,5
C0480,Dan,2021-03-25,18:10:00,Streaming,Y,Y,25,5
C0481,Joe,2021-02-23,19:30:00,Contract related,Y,Y,56,4
C0482,Dan,2021-01-04,18:56:00,Admin Support,N,N,,
C0483,Diane,2021-03-04,11:26:00,Payment related,Y,Y,177,4
C0484,Sarah,2021-03-08,14:44:00,Technical Support,Y,Y,73,4
C0485,Stewart,2021-03-13,19:39:00,Admin Support,Y,Y,50,4
C0486,Diane,2021-01-22,10:31:00,Contract related,Y,Y,81,2
C0487,Stewart,2021-03-24,13:52:00,Admin Support,Y,Y,156,4
C0488,Jim,2021-02-10,11:31:00,Streaming,Y,Y,113,4
C0489,Stewart,2021-03-19,20:40:00,Payment related,Y,Y,62,4
C0490,Stewart,2021-02-16,18:52:00,Payment related,Y,Y,153,5
C0491,Greg,2021-02-27,11:48:00,Contract related,Y,Y,100,5
C0492,Sarah,2021-03-08,13:06:00,Streaming,Y,Y,45,5
C0493,Diane,2021-02-02,15:12:00,Payment related,Y,N,65,4
C0494,Martha,2021-01-14,17:02:00,Admin Support,N,N,,
C0495,Sarah,2021-02-28,16:32:00,Contract related,Y,Y,145,5
C0496,Dan,2021-03-03,19:49:00,Contract related,N,N,,
C0497,Sarah,2021-01-23,16:08:00,Admin Support,Y,Y,165,5
C0498,Stewart,2021-03-19,19:48:00,Technical Support,Y,Y,97,5
C0499,Greg,2021-01-18,14:44:00,Contract related,N,N,,
C0500,Greg,2021-02-10,16:59:00,Payment related,Y,Y,63,4
C0501,Joe,2021-03-28,11:45:00,Streaming,Y,N,138,4
C0502,Greg,2021-02-15,15:37:00,Admin Support,Y,Y,116,4
C0503,Dan,2021-01-02,14:01:00,Payment related,Y,Y,24,3
C0504,Jim,2021-03-29,12:53:00,Payment related,Y,N,62,5
C0505,Sarah,2021-02-27,11:55:00,Technical Support,Y,Y,67,5
C0506,Sarah,2021-03-07,17:51:00,Admin Support,Y,Y,22,5
C0507,Stewart,2021-03-29,13:35:00,Technical Support,Y,N,61,4
C0508,Diane,2021-03-23,16:41:00,Payment related,Y,Y,164,3
C0509,Jim,2021-02-27,11:43:00,Admin Support,Y,N,141,2
C0510,Dan,2021-02-05,15:08:00,Streaming,Y,N,11,4
C0511,Greg,2021-01-20,19:38:00,Admin Support,Y,N,167,5
C0512,Martha,2021-03-15,15:04:00,Contract related,Y,Y,66,5
C0513,Joe,2021-01-21,14:34:00,Payment related,Y,Y,64,4
C0514,Jim,2021-02-07,12:48:00,Streaming,Y,Y,153,5
C0515,Diane,2021-03-27,13:15:00,Streaming,N,N,,
C0516,Martha,2021-03-29,18:24:00,Admin Support,N,N,,
C0517,Stewart,2021-02-02,15:18:00,Admin Support,Y,Y,105,4
C0518,Jim,2021-01-06,13:41:00,Streaming,Y,Y,34,3
C0519,Sarah,2021-01-27,16:49:00,Streaming,Y,Y,36,3
C0520,Greg,2021-03-29,11:29:00,Contract related,Y,Y,28,2
C0521,Sarah,2021-01-10,15:14:00,Admin Support,N,N,,
C0522,Martha,2021-02-27,15:27:00,Contract related,Y,Y,40,4
C0523,Greg,2021-01-06,16:04:00,Contract related,Y,Y,84,5
C0524,Dan,2021-01-12,12:59:00,Contract related,Y,Y,179,1
C0525,Dan,2021-01-29,11:25:00,Payment related,Y,N,85,5
C0526,Joe,2021-03-28,18:50:00,Streaming,N,N,,
C0527,Martha,2021-03-12,18:09:00,Payment related,Y,Y,162,4
C0528,Dan,2021-01-27,17:57:00,Technical Support,Y,Y,175,5
C0529,Stewart,2021-01-24,12:53:00,Contract related,Y,Y,155,5
C0530,Joe,2021-01-10,13:04:00,Payment related,Y,Y,158,4
C0531,Stewart,2021-01-17,16:15:00,Payment related,Y,Y,59,4
C0532,Sarah,2021-03-20,16:44:00,Technical Support,Y,Y,103,5
C0533,Joe,2021-01-01,13:50:00,Technical Support,Y,N,121,3
C0534,Martha,2021-03-28,16:56:00,Technical Support,Y,Y,88,4
C0535,Martha,2021-03-24,15:53:00,Streaming,Y,N,147,3
C0536,Diane,2021-01-03,18:40:00,Streaming,Y,Y,113,5
C0537,Stewart,2021-03-12,12:57:00,Technical Support,N,N,,
C0538,Martha,2021-02-16,13:57:00,Admin Support,Y,N,84,3
C0539,Dan,2021-02-16,14:42:00,Admin Support,Y,N,167,5
C0540,Jim,2021-01-21,11:36:00,Technical Support,Y,N,133,5
C0541,Joe,2021-03-04,12:16:00,Admin Support,Y,Y,62,4
C0542,Greg,2021-03-02,19:56:00,Payment related,Y,N,92,2
C0543,Martha,2021-03-16,15:11:00,Contract related,Y,Y,160,4
C0544,Stewart,2021-02-02,13:58:00,Contract related,Y,Y,98,4
C0545,Diane,2021-01-01,14:08:00,Technical Support,Y,Y,141,4
C0546,Joe,2021-01-24,11:38:00,Streaming,Y,Y,68,4
C0547,Jim,2021-03-03,16:30:00,Technical Support,Y,Y,115,1
C0548,Dan,2021-03-15,15:08:00,Payment related,Y,Y,156,3
C0549,Greg,2021-01-24,14:25:00,Streaming,Y,Y,14,5
C0550,Dan,2021-01-28,14:30:00,Technical Support,N,N,,
C0551,Greg,2021-02-22,15:50:00,Technical Support,Y,N,169,4
C0552,Martha,2021-03-29,13:29:00,Streaming,Y,Y,106,4
C0553,Dan,2021-01-26,14:58:00,Admin Support,Y,Y,48,4
C0554,Dan,2021-03-20,15:56:00,Contract related,Y,Y,40,2
C0555,Sarah,2021-03-11,18:57:00,Contract related,N,N,,
C0556,Sarah,2021-02-23,13:02:00,Payment related,Y,Y,133,5
C0557,Greg,2021-03-17,17:58:00,Admin Support,Y,Y,35,4
C0558,Jim,2021-01-30,19:05:00,Streaming,Y,N,114,3
C0559,Martha,2021-03-15,14:33:00,Technical Support,Y,Y,90,4
C0560,Greg,2021-02-24,16:16:00,Admin Support,Y,Y,154,4
C0561,Greg,2021-01-27,14:50:00,Payment related,Y,Y,153,4
C0562,Diane,2021-03-15,13:45:00,Admin Support,Y,Y,178,2
C0563,Jim,2021-03-31,19:06:00,Technical Support,Y,Y,96,5
C0564,Sarah,2021-02-19,20:00:00,Streaming,Y,N,130,5
C0565,Sarah,2021-01-09,12:23:00,Contract related,Y,Y,108,5
C0566,Jim,2021-03-25,14:45:00,Technical Support,N,N,,
C0567,Jim,2021-03-23,14:00:00,Contract related,Y,Y,142,4
C0568,Jim,2021-03-07,14:14:00,Technical Support,Y,Y,102,3
C0569,Jim,2021-01-12,20:49:00,Streaming,Y,Y,113,4
C0570,Joe,2021-01-12,15:46:00,Payment related,N,N,,
C0571,Sarah,2021-02-05,12:12:00,Contract related,Y,Y,11,3
C0572,Greg,2021-01-14,15:32:00,Admin Support,Y,N,141,5
C0573,Jim,2021-02-18,15:49:00,Admin Support,Y,Y,127,5
C0574,Sarah,2021-01-15,12:24:00,Payment related,Y,N,68,5
C0575,Diane,2021-03-08,15:44:00,Payment related,N,N,,
C0576,Martha,2021-01-12,13:47:00,Contract related,N,N,,
C0577,Diane,2021-01-23,14:22:00,Admin Support,Y,Y,56,5
C0578,Diane,2021-01-26,12:15:00,Technical Support,N,N,,
C0579,Martha,2021-01-26,18:53:00,Admin Support,Y,Y,37,2
C0580,Joe,2021-03-20,09:54:00,Admin Support,Y,Y,133,4
C0581,Diane,2021-03-15,18:31:00,Contract related,Y,N,140,4
C0582,Sarah,2021-01-17,10:51:00,Technical Support,Y,N,18,4
C0583,Diane,2021-02-28,20:44:00,Admin Support,Y,Y,12,1
C0584,Greg,2021-03-16,11:23:00,Admin Support,Y,Y,150,3
C0585,Sarah,2021-03-20,13:11:00,Payment related,Y,Y,105,4
C0586,Diane,2021-02-27,11:08:00,Streaming,N,N,,
C0587,Dan,2021-02-04,17:35:00,Admin Support,Y,Y,47,5
C0588,Joe,2021-01-02,11:31:00,Admin Support,Y,N,171,4
C0589,Greg,2021-02-08,12:54:00,Admin Support,Y,Y,51,2
C0590,Greg,2021-03-22,10:47:00,Payment related,Y,Y,153,4
C0591,Diane,2021-01-03,14:22:00,Contract related,N,N,,
C0592,Stewart,2021-03-15,16:34:00,Admin Support,Y,N,100,4
C0593,Joe,2021-01-11,13:18:00,Admin Support,Y,N,52,4
C0594,Martha,2021-03-22,15:25:00,Streaming,N,N,,
C0595,Sarah,2021-01-21,13:20:00,Payment related,Y,Y,78,4
C0596,Dan,2021-02-26,17:23:00,Streaming,Y,Y,125,4
C0597,Sarah,2021-01-17,16:42:00,Streaming,Y,N,30,3
C0598,Martha,2021-01-13,10:56:00,Streaming,Y,Y,111,4
C0599,Greg,2021-02-03,15:05:00,Admin Support,Y,N,89,3
C0600,Jim,2021-03-22,11:33:00,Streaming,N,N,,
C0601,Stewart,2021-03-26,13:58:00,Technical Support,Y,Y,148,5
C0602,Sarah,2021-03-31,15:37:00,Contract related,Y,Y,172,5
C0603,Stewart,2021-03-23,16:19:00,Contract related,N,N,,
C0604,Jim,2021-01-30,17:28:00,Contract related,Y,Y,49,4
C0605,Stewart,2021-01-18,13:30:00,Payment related,Y,Y,135,5
C0606,Diane,2021-01-02,17:51:00,Admin Support,Y,Y,11,4
C0607,Diane,2021-03-13,14:15:00,Payment related,Y,N,109,5
C0608,Greg,2021-01-11,14:15:00,Payment related,Y,N,166,5
C0609,Greg,2021-03-25,17:51:00,Streaming,Y,Y,27,3
C0610,Dan,2021-03-23,14:28:00,Streaming,Y,Y,58,4
C0611,Diane,2021-03-10,09:06:00,Streaming,Y,Y,122,5
C0612,Stewart,2021-01-20,09:13:00,Streaming,Y,Y,137,5
C0613,Jim,2021-02-12,10:48:00,Payment related,N,N,,
C0614,Jim,2021-02-20,10:30:00,Streaming,Y,N,74,5
C0615,Martha,2021-02-01,13:28:00,Contract related,Y,N,60,4
C0616,Jim,2021-03-27,20:30:00,Contract related,Y,N,92,3
C0617,Diane,2021-03-08,11:30:00,Streaming,Y,Y,23,5
C0618,Diane,2021-01-31,15:20:00,Streaming,Y,N,159,2
C0619,Diane,2021-01-06,15:44:00,Technical Support,Y,Y,105,5
C0620,Joe,2021-03-05,10:39:00,Technical Support,Y,N,170,2
C0621,Joe,2021-03-31,15:06:00,Admin Support,Y,Y,152,5
C0622,Stewart,2021-01-25,09:24:00,Contract related,Y,Y,20,4
C0623,Stewart,2021-02-07,15:31:00,Payment related,Y,Y,99,4
C0624,Greg,2021-03-18,19:35:00,Contract related,Y,Y,125,4
C0625,Joe,2021-02-16,14:49:00,Contract related,Y,Y,57,5
C0626,Stewart,2021-01-31,13:04:00,Contract related,Y,Y,109,3
C0627,Martha,2021-01-20,15:20:00,Streaming,Y,Y,34,4
C0628,Sarah,2021-01-17,11:02:00,Admin Support,Y,Y,35,1
C0629,Jim,2021-03-09,15:37:00,Technical Support,Y,Y,165,5
C0630,Stewart,2021-03-25,14:56:00,Streaming,N,N,,
C0631,Greg,2021-02-16,15:56:00,Contract related,Y,Y,24,5
C0632,Diane,2021-01-06,16:53:00,Contract related,Y,N,142,2
C0633,Sarah,2021-02-19,12:33:00,Streaming,Y,Y,55,4
C0634,Dan,2021-03-23,15:43:00,Contract related,Y,Y,36,3
C0635,Joe,2021-02-21,14:42:00,Contract related,Y,N,123,5
C0636,Diane,2021-02-11,18:26:00,Admin Support,Y,Y,92,4
C0637,Jim,2021-03-12,19:16:00,Payment related,Y,Y,111,1
C0638,Greg,2021-03-18,09:08:00,Streaming,N,N,,
C0639,Jim,2021-02-08,20:13:00,Payment related,N,N,,
C0640,Dan,2021-03-12,14:36:00,Streaming,N,N,,
C0641,Greg,2021-01-05,14:09:00,Payment related,Y,Y,159,3
C0642,Martha,2021-01-12,15:36:00,Payment related,N,N,,
C0643,Martha,2021-03-03,11:52:00,Contract related,N,N,,
C0644,Joe,2021-03-24,13:46:00,Payment related,Y,Y,24,5
C0645,Jim,2021-02-25,14:55:00,Admin Support,Y,N,177,5
C0646,Diane,2021-01-07,13:02:00,Technical Support,Y,Y,93,4
C0647,Martha,2021-01-07,16:25:00,Technical Support,N,N,,
C0648,Jim,2021-02-25,13:25:00,Contract related,Y,Y,131,4
C0649,Stewart,2021-02-21,12:25:00,Contract related,Y,N,43,5
C0650,Martha,2021-01-26,14:41:00,Payment related,Y,Y,144,3
C0651,Joe,2021-02-25,13:59:00,Technical Support,Y,Y,115,4
C0652,Stewart,2021-02-11,13:41:00,Contract related,Y,Y,99,4
C0653,Diane,2021-01-19,14:59:00,Payment related,N,N,,
C0654,Dan,2021-01-20,17:54:00,Payment related,Y,N,72,5
C0655,Diane,2021-01-02,13:51:00,Technical Support,Y,Y,15,4
C0656,Jim,2021-03-11,14:16:00,Admin Support,Y,Y,46,5
C0657,Greg,2021-03-16,19:33:00,Streaming,Y,Y,82,3
C0658,Joe,2021-03-01,16:00:00,Streaming,Y,Y,179,5
C0659,Martha,2021-01-03,13:56:00,Payment related,Y,Y,107,4
C0660,Jim,2021-03-04,18:34:00,Streaming,Y,Y,127,4
C0661,Joe,2021-02-01,19:19:00,Payment related,Y,Y,50,1
C0662,Jim,2021-03-22,13:32:00,Contract related,Y,Y,75,5
C0663,Dan,2021-02-05,12:21:00,Streaming,N,N,,
C0664,Dan,2021-02-18,14:43:00,Admin Support,Y,Y,68,4
C0665,Diane,2021-02-09,19:21:00,Technical Support,Y,Y,177,3
C0666,Dan,2021-02-09,16:57:00,Payment related,Y,Y,47,4
C0667,Joe,2021-01-09,15:46:00,Admin Support,Y,Y,47,5
C0668,Greg,2021-02-22,13:47:00,Technical Support,N,N,,
C0669,Diane,2021-01-25,11:11:00,Contract related,Y,N,167,3
C0670,Stewart,2021-01-30,12:01:00,Payment related,Y,Y,132,3
C0671,Jim,2021-01-24,18:31:00,Payment related,Y,Y,67,1
C0672,Diane,2021-02-22,12:42:00,Streaming,N,N,,
C0673,Stewart,2021-01-23,19:28:00,Payment related,N,N,,
C0674,Sarah,2021-02-28,18:27:00,Contract related,Y,Y,107,5
C0675,Stewart,2021-03-15,15:33:00,Admin Support,Y,Y,19,4
C0676,Jim,2021-01-06,18:15:00,Technical Support,Y,Y,20,4
C0677,Greg,2021-02-07,14:56:00,Contract related,Y,N,128,3
C0678,Martha,2021-01-07,16:57:00,Technical Support,Y,N,125,2
C0679,Dan,2021-03-16,19:44:00,Admin Support,Y,Y,92,4
C0680,Dan,2021-03-17,19:57:00,Streaming,Y,Y,74,4
C0681,Dan,2021-01-12,11:28:00,Admin Support,Y,Y,108,5
C0682,Dan,2021-03-12,13:49:00,Technical Support,Y,Y,178,5
C0683,Dan,2021-01-23,17:03:00,Streaming,Y,Y,124,4
C0684,Stewart,2021-01-17,20:00:00,Contract related,Y,Y,127,4
C0685,Stewart,2021-01-01,15:31:00,Streaming,Y,Y,131,4
C0686,Greg,2021-03-18,15:15:00,Contract related,N,N,,
C0687,Jim,2021-03-22,15:52:00,Technical Support,Y,Y,24,4
C0688,Sarah,2021-01-05,16:53:00,Technical Support,Y,Y,32,1
C0689,Dan,2021-01-21,16:39:00,Admin Support,Y,Y,156,5
C0690,Martha,2021-03-16,13:02:00,Admin Support,Y,Y,104,5
C0691,Sarah,2021-03-12,10:30:00,Contract related,Y,Y,80,4
C0692,Martha,2021-01-27,16:39:00,Admin Support,Y,Y,171,4
C0693,Greg,2021-03-30,15:50:00,Admin Support,N,N,,
C0694,Stewart,2021-03-19,18:16:00,Contract related,Y,N,100,5
C0695,Jim,2021-03-22,14:51:00,Streaming,Y,Y,84,5
C0696,Sarah,2021-01-04,14:50:00,Streaming,Y,N,167,5
C0697,Greg,2021-02-12,13:51:00,Streaming,Y,Y,61,5
C0698,Jim,2021-02-09,13:35:00,Technical Support,Y,Y,95,4
C0699,Stewart,2021-01-25,13:21:00,Admin Support,N,N,,
C0700,Stewart,2021-01-05,16:30:00,Admin Support,Y,Y,147,5
C0701,Diane,2021-01-08,18:19:00,Contract related,Y,Y,152,4
C0702,Joe,2021-03-29,13:58:00,Streaming,N,N,,
C0703,Sarah,2021-01-20,12:01:00,Technical Support,Y,Y,146,5
C0704,Greg,2021-03-18,11:50:00,Admin Support,Y,Y,90,5
C0705,Greg,2021-01-12,14:15:00,Technical Support,Y,N,87,3
C0706,Stewart,2021-01-15,13:02:00,Contract related,Y,N,123,4
C0707,Dan,2021-01-20,12:59:00,Streaming,Y,N,89,5
C0708,Martha,2021-03-08,16:08:00,Streaming,Y,Y,109,5
C0709,Martha,2021-02-09,19:43:00,Payment related,N,N,,
C0710,Greg,2021-03-01,18:06:00,Technical Support,Y,Y,89,1
C0711,Greg,2021-02-11,12:18:00,Technical Support,Y,Y,122,4
C0712,Martha,2021-01-21,12:00:00,Technical Support,N,N,,
C0713,Dan,2021-03-11,13:20:00,Streaming,Y,N,82,4
C0714,Jim,2021-02-09,15:21:00,Streaming,Y,Y,17,4
C0715,Stewart,2021-02-19,10:27:00,Contract related,Y,Y,161,4
C0716,Stewart,2021-02-15,13:52:00,Contract related,Y,N,146,2
C0717,Stewart,2021-01-17,10:51:00,Streaming,N,N,,
C0718,Dan,2021-02-28,13:41:00,Contract related,Y,Y,69,5
C0719,Joe,2021-02-03,19:25:00,Admin Support,Y,N,94,5
C0720,Joe,2021-03-04,09:30:00,Contract related,Y,Y,53,4
C0721,Martha,2021-03-15,11:06:00,Payment related,Y,Y,37,4
C0722,Stewart,2021-03-10,14:37:00,Admin Support,Y,Y,150,3
C0723,Joe,2021-01-09,13:52:00,Contract related,Y,Y,121,4
C0724,Martha,2021-03-30,12:42:00,Contract related,Y,N,156,5
C0725,Martha,2021-03-18,14:35:00,Contract related,Y,Y,88,5
C0726,Jim,2021-01-14,16:38:00,Streaming,Y,Y,136,4
C0727,Dan,2021-01-28,17:56:00,Admin Support,Y,N,10,5
C0728,Greg,2021-03-10,13:39:00,Admin Support,Y,Y,91,4
C0729,Greg,2021-02-14,20:37:00,Streaming,Y,N,113,5
C0730,Greg,2021-02-17,19:03:00,Streaming,Y,Y,101,2
C0731,Sarah,2021-01-31,14:37:00,Contract related,Y,Y,107,4
C0732,Dan,2021-01-28,16:30:00,Payment related,Y,Y,102,5
C0733,Dan,2021-03-27,11:00:00,Streaming,Y,Y,134,4
C0734,Sarah,2021-01-18,16:26:00,Contract related,N,N,,
C0735,Sarah,2021-01-24,14:27:00,Contract related,Y,Y,100,3
C0736,Joe,2021-01-01,15:54:00,Streaming,Y,Y,78,4
C0737,Greg,2021-01-05,15:45:00,Admin Support,Y,Y,30,3
C0738,Martha,2021-03-08,10:56:00,Contract related,Y,Y,171,5
C0739,Jim,2021-03-16,13:03:00,Admin Support,N,N,,
C0740,Greg,2021-02-28,14:30:00,Payment related,Y,Y,100,5
C0741,Stewart,2021-01-22,09:59:00,Contract related,Y,Y,154,3
C0742,Jim,2021-01-22,15:42:00,Payment related,N,N,,
C0743,Greg,2021-03-04,10:32:00,Payment related,Y,N,74,3
C0744,Joe,2021-02-02,09:07:00,Technical Support,Y,N,48,4
C0745,Martha,2021-02-03,17:15:00,Technical Support,Y,N,18,4
C0746,Sarah,2021-03-18,19:09:00,Admin Support,N,N,,
C0747,Greg,2021-01-31,16:46:00,Streaming,Y,Y,98,2
C0748,Sarah,2021-01-07,11:25:00,Admin Support,Y,Y,146,3
C0749,Joe,2021-02-03,11:55:00,Contract related,Y,Y,124,4
C0750,Joe,2021-03-29,20:06:00,Admin Support,N,N,,
C0751,Sarah,2021-03-20,19:54:00,Admin Support,Y,Y,35,3
C0752,Dan,2021-03-28,17:46:00,Payment related,Y,N,143,4
C0753,Jim,2021-03-12,09:00:00,Admin Support,N,N,,
C0754,Jim,2021-01-13,14:43:00,Streaming,Y,Y,82,3
C0755,Martha,2021-03-21,10:38:00,Streaming,Y,N,163,4
C0756,Dan,2021-03-19,11:42:00,Payment related,Y,Y,57,5
C0757,Joe,2021-02-07,14:59:00,Payment related,Y,Y,80,5
C0758,Greg,2021-01-21,17:17:00,Payment related,Y,Y,95,5
C0759,Diane,2021-01-23,14:31:00,Contract related,N,N,,
C0760,Martha,2021-02-20,11:31:00,Admin Support,Y,Y,120,3
C0761,Stewart,2021-02-03,11:04:00,Technical Support,Y,Y,124,1
C0762,Sarah,2021-03-25,16:59:00,Contract related,Y,Y,48,5
C0763,Jim,2021-01-01,14:49:00,Admin Support,Y,Y,27,4
C0764,Greg,2021-03-30,17:30:00,Admin Support,Y,Y,101,4
C0765,Stewart,2021-01-08,15:41:00,Payment related,Y,Y,97,2
C0766,Sarah,2021-03-24,12:35:00,Streaming,Y,Y,58,4
C0767,Diane,2021-03-22,16:31:00,Streaming,Y,Y,58,3
C0768,Stewart,2021-03-17,12:24:00,Streaming,Y,Y,88,4
C0769,Stewart,2021-01-05,13:21:00,Contract related,Y,Y,40,3
C0770,Jim,2021-01-20,17:14:00,Technical Support,N,N,,
C0771,Jim,2021-03-04,16:30:00,Technical Support,N,N,,
C0772,Martha,2021-03-31,16:00:00,Admin Support,Y,Y,88,5
C0773,Diane,2021-03-20,11:37:00,Streaming,Y,N,39,4
C0774,Sarah,2021-01-26,14:51:00,Payment related,N,N,,
C0775,Dan,2021-01-16,20:36:00,Payment related,Y,Y,64,5
C0776,Stewart,2021-01-09,11:09:00,Technical Support,Y,Y,104,4
C0777,Jim,2021-03-16,10:06:00,Admin Support,Y,Y,106,5
C0778,Greg,2021-01-11,09:11:00,Admin Support,N,N,,
C0779,Stewart,2021-03-30,17:49:00,Admin Support,Y,Y,46,4
C0780,Martha,2021-01-31,19:39:00,Payment related,Y,Y,137,4
