CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Contract,PaperlessBilling2,PaymentMethod,MonthlyCharges,TotalCharges,Churned
CUST-0170,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,55.85,2573.53,Yes
CUST-0171,Male,0,No,No,6,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),47.7,296.86,No
CUST-0172,Male,0,No,Yes,37,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,77.64,3002.22,No
CUST-0173,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,75.62,4284.73,Yes
CUST-0174,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,69.31,4618.21,No
CUST-0175,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),87.6,5332.93,No
CUST-0176,Male,0,No,No,8,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,56.19,461.42,No
CUST-0177,Male,0,No,No,72,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.99,6000.04,No
CUST-0178,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),62.01,177.62,Yes
CUST-0179,Female,1,Yes,No,20,No,Yes,No,Yes,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),102.18,2063.33,Yes
CUST-0180,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,18.2,661.75,No
CUST-0181,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),26.35,730.87,No
CUST-0182,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.29,1480.35,Yes
CUST-0183,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.7,5225.02,No
CUST-0184,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,94.28,2417.58,No
CUST-0185,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,38.45,681.68,No
CUST-0186,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,103.79,3856.0,No
CUST-0187,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),53.21,3434.22,No
CUST-0188,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),105.44,1320.6,No
CUST-0189,Male,0,No,No,31,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,71.96,2249.35,No
CUST-0190,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,33.85,1197.6,Yes
CUST-0191,Male,0,Yes,Yes,48,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.89,4393.39,No
CUST-0192,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.11,5623.97,Yes
CUST-0193,Female,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,79.45,5658.89,No
CUST-0194,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),46.62,3403.38,No
CUST-0195,Male,0,No,No,64,No,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),48.44,3104.03,Yes
CUST-0196,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,77.84,2782.54,No
CUST-0197,Male,1,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),67.39,2050.38,No
CUST-0198,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.25,652.5,No
CUST-0199,Female,0,Yes,No,11,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,49.17,517.87,No
CUST-0200,Male,0,Yes,No,26,Yes,Yes,No,Yes,No,No,No,Yes,No,No internet service,One year,Yes,Electronic check,106.74,2733.84,No
CUST-0201,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,40.13,1660.98,No
CUST-0202,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,56.39,343.79,No
CUST-0203,Male,0,Yes,No,30,No,No,Fiber optic,No,No,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),44.8,1325.55,No
CUST-0204,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),34.92,67.01,No
CUST-0205,Female,0,No,No,59,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,53.43,3001.34,Yes
CUST-0206,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.83,2188.94,No
CUST-0207,Female,0,No,No,56,Yes,Yes,No,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,51.71,2769.63,No
CUST-0208,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,38.31,659.68,Yes
CUST-0209,Male,0,No,No,21,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.98,721.58,No
CUST-0210,Male,0,Yes,No,44,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,No,One year,No,Mailed check,44.82,1905.96,No
CUST-0211,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),24.09,323.84,Yes
CUST-0212,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),116.42,4751.48,No
CUST-0213,Female,0,No,No,18,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.57,686.27,No
CUST-0214,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,61.31,1430.14,Yes
CUST-0215,Female,0,No,No,62,No,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,75.86,4484.62,No
CUST-0216,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),110.58,1519.86,No
CUST-0217,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),116.83,1148.03,No
CUST-0218,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),92.85,885.18,No
CUST-0219,Male,0,No,Yes,24,Yes,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),36.84,915.94,No
CUST-0220,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,100.48,3849.6,Yes
CUST-0221,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),37.43,1224.84,No
CUST-0222,Male,0,Yes,Yes,36,Yes,No,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58.21,2140.74,No
CUST-0223,Male,0,Yes,Yes,17,Yes,Yes,No,Yes,No,No,No,No,No,Yes,One year,Yes,Mailed check,76.95,1269.09,No
CUST-0224,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,27.58,1488.34,No
CUST-0225,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.35,581.44,Yes
CUST-0226,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,59.74,1858.8,No
CUST-0227,Female,0,No,Yes,35,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.84,1866.7,Yes
CUST-0228,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,23.2,473.05,No
CUST-0229,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,59.98,4167.01,Yes
CUST-0230,Male,0,No,Yes,42,Yes,Yes,DSL,Yes,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),88.59,3686.41,No
CUST-0231,Female,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,40.14,2564.3,No
CUST-0232,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),79.95,1761.13,Yes
CUST-0233,Male,0,Yes,No,13,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,114.25,1476.06,No
CUST-0234,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,19.52,774.02,No
CUST-0235,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,112.05,553.16,Yes
CUST-0236,Female,0,Yes,No,66,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,94.31,6434.91,No
CUST-0237,Female,0,No,No,47,Yes,No,No,Yes,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,64.3,3049.26,No
CUST-0238,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.55,83.31,Yes
CUST-0239,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,116.11,242.38,Yes
CUST-0240,Female,1,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,25.02,652.8,No
CUST-0241,Female,0,No,No,26,No,Yes,DSL,Yes,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),52.85,1424.05,No
CUST-0242,Female,0,Yes,No,16,No,Yes,DSL,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,78.15,1247.83,No
CUST-0243,Male,0,Yes,No,67,Yes,Yes,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),102.05,6801.02,No
CUST-0244,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.27,3257.75,Yes
CUST-0245,Male,1,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),45.73,873.88,Yes
CUST-0246,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),82.67,165.92,No
CUST-0247,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,98.99,3879.91,Yes
CUST-0248,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),97.94,2357.86,No
CUST-0249,Male,1,No,No,36,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,28.89,1036.41,Yes
CUST-0250,Male,0,No,Yes,45,Yes,Yes,No,Yes,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,60.63,2706.19,Yes
CUST-0251,Female,0,No,No,54,Yes,No,No,Yes,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.61,5988.97,No
CUST-0252,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,55.82,3154.43,No
CUST-0253,Female,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,32.06,1626.38,No
CUST-0254,Female,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),88.54,5760.93,No
CUST-0255,Female,1,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),69.12,4500.74,No
CUST-0256,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.58,1810.41,No
CUST-0257,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,71.51,2048.61,Yes
CUST-0258,Male,1,Yes,Yes,63,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),106.05,6575.77,Yes
CUST-0259,Female,0,No,No,48,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,106.81,5025.13,No
CUST-0260,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),71.08,3855.81,No
CUST-0261,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,93.59,6260.35,No
CUST-0262,Male,0,No,No,42,Yes,Yes,No,No,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,75.98,3309.45,No
CUST-0263,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,34.77,2113.63,No
CUST-0264,Female,1,No,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,One year,Yes,Electronic check,115.04,2532.68,No
CUST-0265,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),28.64,87.51,No
CUST-0266,Male,0,No,Yes,34,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,21.77,731.13,No
CUST-0267,Male,0,No,Yes,30,Yes,Yes,DSL,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.31,1905.31,No
CUST-0268,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.77,4161.28,No
CUST-0269,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),94.1,192.27,No
CUST-0270,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),64.3,1348.44,Yes
CUST-0271,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),81.47,1400.86,No
CUST-0272,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.14,89.0,No
CUST-0273,Female,1,No,No,13,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.08,886.59,No
CUST-0274,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),117.21,6660.23,Yes
CUST-0275,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),99.12,5974.04,No
CUST-0276,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.07,5465.34,No
CUST-0277,Female,0,Yes,No,44,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,No,One year,Yes,Electronic check,80.89,3463.04,No
CUST-0278,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,111.01,2673.6,Yes
CUST-0279,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.21,6548.4,No
CUST-0280,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No internet service,One year,Yes,Mailed check,51.56,1125.32,No
CUST-0281,Female,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,18.7,982.07,No
CUST-0282,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,86.77,1087.81,No
CUST-0283,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.65,1139.94,No
CUST-0284,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Two year,Yes,Electronic check,98.69,2323.37,No
CUST-0285,Female,0,No,Yes,64,Yes,Yes,DSL,No,No,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),41.53,2738.99,No
CUST-0286,Female,0,No,No,12,Yes,Yes,No,No,No,Yes,No,No internet service,No,Yes,One year,No,Mailed check,46.18,553.46,No
CUST-0287,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Yes,One year,Yes,Electronic check,21.29,1541.0,No
CUST-0288,Male,0,Yes,Yes,69,No,Yes,DSL,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),104.88,7499.42,No
CUST-0289,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,25.05,630.36,No
CUST-0290,Male,0,Yes,No,0,Yes,Yes,No,No,No,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,85.9,0.0,No
CUST-0291,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,83.5,5828.2,Yes
CUST-0292,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,26.16,317.06,No
CUST-0293,Male,0,No,No,20,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,36.71,741.23,No
CUST-0294,Female,0,No,Yes,5,Yes,Yes,No,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,35.43,171.55,No
CUST-0295,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.56,3604.89,No
CUST-0296,Female,0,No,Yes,27,No,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.23,915.49,Yes
CUST-0297,Female,0,Yes,No,60,No,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),107.75,6683.28,No
CUST-0298,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,82.09,4266.97,No
CUST-0299,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,102.9,2337.86,No
CUST-0300,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.42,2509.41,Yes
CUST-0301,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,84.64,3932.59,No
CUST-0302,Male,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,84.52,5519.09,No
CUST-0303,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,115.21,3941.11,No
CUST-0304,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,91.73,935.7,No
CUST-0305,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,37.37,107.23,No
CUST-0306,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,59.58,685.68,Yes
CUST-0307,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.91,6002.66,Yes
CUST-0308,Male,0,Yes,No,12,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,81.39,1021.3,Yes
CUST-0309,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),25.38,1156.21,Yes
CUST-0310,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.02,4310.13,Yes
CUST-0311,Male,0,Yes,No,5,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No internet service,One year,No,Electronic check,107.49,562.24,No
CUST-0312,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.77,2199.59,Yes
CUST-0313,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Two year,No,Mailed check,18.33,463.92,No
CUST-0314,Female,1,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,No internet service,One year,No,Mailed check,50.31,209.96,No
CUST-0315,Male,0,No,Yes,12,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),42.62,524.68,No
CUST-0316,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.58,1294.2,Yes
CUST-0317,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),41.58,795.12,No
CUST-0318,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,107.96,5201.44,No
CUST-0319,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,No,One year,No,Bank transfer (automatic),51.44,769.28,No
CUST-0320,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,33.62,789.08,No
CUST-0321,Male,1,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,No,One year,No,Mailed check,104.18,306.02,No
CUST-0322,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,87.73,2505.61,No
CUST-0323,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),25.97,1243.08,No
CUST-0324,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.45,18.3,No
CUST-0325,Female,1,No,No,71,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),56.1,3838.27,No
CUST-0326,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.05,2817.91,No
CUST-0327,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.49,1762.86,No
CUST-0328,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),89.13,1640.98,No
CUST-0329,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.42,3163.69,No
